,formation_energy,elem_frac,elem_list,energy,formula,magnetic_moment,spin_index,num_p,num_d,num_f,atomic_rad,atomic_vol,covalent_rad,dipole,eaffinity,num_electrons,atomic_rad_sum_dif,atomic_rad_std_dif,atomic_rad_std,atomic_rad_avg,atomic_rad_max_dif,atomic_vol_sum_dif,atomic_vol_std_dif,atomic_vol_std,atomic_vol_avg,atomic_vol_max_dif,covalentrad_sum_dif,covalentrad_std_dif,covalentrad_std,covalentrad_avg,covalentrad_max_dif,dipole_sum_dif,dipole_std_dif,dipole_std,dipole_avg,dipole_max_dif,eaffinity_sum_dif,eaffinity_std_dif,eaffinity_std,e_affinity_avg,e_affinity_max_dif,numelectron_sum_dif,numelectron_std_dif,numelectron_std,numelectron_avg,numelectron_max_dif,vdwradius_sum_dif,vdwradius_std_dif,vdwradius_std,vdwradius_avg,vdwradius_max_dif,e_negativity_sum_dif,e_negativity_std_dif,e_negativity_std,e_negativity_avg,e_negativity_max_dif,nvalence_sum_dif,nvalence_std_dif,nvalence_std,nvalence_avg,nvalence_max_dif,lastsubshell_avg,cmpd_skew_p,cmpd_skew_d,cmpd_skew_f,cmpd_sigma_p,cmpd_sigma_d,cmpd_sigma_f,frac_f ,std_ion,sum_ion,mean_ion,Born,hardness_mean,hardness_var,Nup_mean,Nup_var,cs_bob,cs_PE,cs_IR,cs_AR,cs_OX
20,-1.162778373,"[{Element Cr: 0.1}, {Element Ni: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Cr, Element Ni, Element Ge, Element Te, Element P]",-45.14990065,Cr1Ni1Ge1Te6P1,2.774,0,4,10,0,"[130.0, 124.0, 137.0, 160.0, 128.0]","[7.23, 6.6, 13.6, 20.5, 17.0]","[122.0, 110.00000000000001, 121.0, 136.0, 111.00000000000001]","[78.4, 51.1, 39.43, 37.0, 24.93]","[0.6659999999999999, 1.156, 1.232712, 1.9708759999999999, 0.746607]","[24, 28, 32, 52, 15]",162,0.95473251,0.008901594,147.9,36,75.14,0.625724076,0.174176035,16.743,13.9,126,0.740047871,0.006138889,128,26,242.08,0.753045444,0.154206827,41.586,53.47,6.191714,0.756770569,0.161712958,1.5626575,1.304876,164,0.749330756,0.165080479,41.1,37,142,0.865949216,0.00301,203,31,142,0.865949216,0.00301,203,31,26,0.923076923,0.108220604,6.1,6,"[((3, 'd'), 3), ((3, 'd'), 7), ((4, 's'), 1), ((5, 'p'), 4), ((3, 's'), 2)]",0,0.172800544,0,1,0.74,0,0,0.871256687,43.72047,8.744094,828.2895437,3.6029973,0.424195351,3,2.4,37503.01049,1103.61,11.66,12.4,3487961.2
21,-1.30202708,"[{Element Cr: 0.1}, {Element Ni: 0.1}, {Element Ge: 0.2}, {Element Te: 0.6}]","[Element Cr, Element Ni, Element Ge, Element Te]",-44.50671413,Cr1Ni1Ge2Te6,2.538,1,4,10,0,"[130.0, 124.0, 137.0, 160.0]","[7.23, 6.6, 13.6, 20.5]","[122.0, 110.00000000000001, 121.0, 136.0]","[78.4, 51.1, 39.43, 37.0]","[0.6659999999999999, 1.156, 1.232712, 1.9708759999999999]","[24, 28, 32, 52]",172.5,0.802041588,0.009812221,148.8,36,72.105,0.75490107,0.22064599,16.403,13.9,118.5,0.747155905,0.005700043,129,26,203.805,0.87157574,0.101841628,43.036,41.4,5.98701,0.746934831,0.137736931,1.611268,1.304876,132,0.917355372,0.100346021,42.8,28,63,0.850340136,0.000606782,206.1,14,63,0.850340136,0.000606782,206.1,14,27,0.87654321,0.112426036,6,6,"[((3, 'd'), 3), ((3, 'd'), 7), ((4, 's'), 1), ((5, 'p'), 4)]",0,0.172800544,0,1,0.74,0,0,0.621809992,33.635078,8.4087695,828.0640731,3.28623675,0.028557958,3,3,28386.66558,563.95,6.48,5.05,3031737.92
22,-0.642051896,"[{Element Cr: 0.1}, {Element Ni: 0.1}, {Element Te: 0.6}, {Element P: 0.2}]","[Element Cr, Element Ni, Element Te, Element P]",-45.4116094,Cr1Ni1Te6P2,2.406,0,4,10,0,"[130.0, 124.0, 160.0, 128.0]","[7.23, 6.6, 20.5, 17.0]","[122.0, 110.00000000000001, 136.0, 111.00000000000001]","[78.4, 51.1, 37.0, 24.93]","[0.6659999999999999, 1.156, 1.9708759999999999, 0.746607]","[24, 28, 52, 15]",165,1.165950413,0.011151809,147,36,77.205,0.768296369,0.222244425,17.083,13.9,133.5,0.78058326,0.007683893,127,26,261.765,0.667487719,0.17321811,40.136,53.47,6.4860315,0.831191269,0.207685666,1.514047,1.304876,172.5,0.811720227,0.211496363,39.4,37,130.5,0.905667856,0.002896288,199.9,26,130.5,0.905667856,0.002896288,199.9,26,22.5,1.097777778,0.080932785,6.2,5,"[((3, 'd'), 3), ((3, 'd'), 7), ((5, 'p'), 4), ((3, 's'), 2)]",0,0.172800544,0,1,0.74,0,0,0.865536824,35.77578833,8.943947083,828.2378512,3.67040625,0.507524356,3.25,2.6875,33524.66558,841.39,11.83333333,10.75,2748122.2
23,-1.44289284,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element Ru: 0.1}]","[Element Cr, Element Si, Element Ge, Element Te, Element Ru]",-49.25855276,Cr1Si1Ge1Te6Ru1,3.468,1,4,8,0,"[130.0, 132.0, 137.0, 160.0, 134.0]","[7.23, 12.1, 13.6, 20.5, 8.3]","[122.0, 115.99999999999999, 121.0, 136.0, 125.0]","[78.4, 37.31, 39.43, 37.0, 65.0]","[0.6659999999999999, 1.3895211, 1.232712, 1.9708759999999999, 1.05]","[24, 14, 32, 52, 44]",130,1.215976331,0.00623843,149.3,30,63.68,0.705617046,0.14520617,16.423,13.27,88,0.791709711,0.002887617,130,20,220.98,0.872645338,0.110640003,44.214,41.4,5.8985462,0.652251315,0.115536708,1.61634891,1.304876,192,0.567925347,0.167803745,42.6,38,38,0.679362881,0.000177312,207.6,7,38,0.679362881,0.000177312,207.6,7,20,0.75,0.071428571,5.8,4,"[((3, 'd'), 3), ((3, 's'), 1), ((4, 's'), 1), ((5, 'p'), 4), ((4, 'd'), 5)]",0,-0.239063147,0,1,0.59375,0,0,0.561064084,41.23818267,8.247636533,847.9255274,3.28786789,0.027681829,3.2,2.56,37884.72883,1214.79,12.125,11.55,4206579.04
24,-1.416520925,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Ni: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}]","[Element Cr, Element Si, Element Ni, Element Ge, Element Te]",-45.42382826,Cr1Si1Ni1Ge1Te6,2.539,1,4,10,0,"[130.0, 132.0, 124.0, 137.0, 160.0]","[7.23, 12.1, 6.6, 13.6, 20.5]","[122.0, 115.99999999999999, 110.00000000000001, 121.0, 136.0]","[78.4, 37.31, 51.1, 39.43, 37.0]","[0.6659999999999999, 1.3895211, 1.156, 1.232712, 1.9708759999999999]","[24, 14, 28, 32, 52]",158,0.930780324,0.008266004,148.3,36,68.34,0.695972572,0.175841781,16.253,13.9,116,0.727853746,0.00508162,128.5,26,193.18,1.077372931,0.104823532,42.824,41.4,5.6865462,0.708322265,0.10738629,1.62694891,1.304876,168,0.736111111,0.174222222,41,38,64,0.861572266,0.000574984,206,14,64,0.861572266,0.000574984,206,14,28,0.913265306,0.133333333,6,6,"[((3, 'd'), 3), ((3, 's'), 1), ((3, 'd'), 7), ((4, 's'), 1), ((5, 'p'), 4)]",0,0.172800544,0,1,0.74,0,0,0.564588598,41.80092067,8.360184133,847.9372023,3.30520559,0.024285634,2.8,2.56,37276.29453,1128.32,11.73,11.7,3353781.92
25,-1.403839538,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Ni: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Cr, Element Si, Element Ni, Element Te, Element P]",-46.1935821,Cr1Si1Ni1Te6P1,2.802,1,4,10,0,"[130.0, 132.0, 124.0, 160.0, 128.0]","[7.23, 12.1, 6.6, 20.5, 17.0]","[122.0, 115.99999999999999, 110.00000000000001, 136.0, 111.00000000000001]","[78.4, 37.31, 51.1, 37.0, 24.93]","[0.6659999999999999, 1.3895211, 1.156, 1.9708759999999999, 0.746607]","[24, 14, 28, 52, 15]",152,1.242036011,0.009122208,147.4,36,75.14,0.625259147,0.182459115,16.593,13.9,126,0.77941547,0.00638373,127.5,26,242.08,0.787367226,0.160153843,41.374,53.47,6.5053322,0.65677353,0.159561677,1.57833841,1.304876,178,0.868450953,0.267737012,39.3,38,138,0.906112161,0.002909817,202.9,30,138,0.906112161,0.002909817,202.9,30,26,0.923076923,0.108220604,6.1,6,"[((3, 'd'), 3), ((3, 's'), 1), ((3, 'd'), 7), ((5, 'p'), 4), ((3, 's'), 2)]",0,0.172800544,0,1,0.74,0,0,0.834382785,43.941631,8.7883262,848.1548211,3.61254119,0.419412945,3,2.4,39961.53241,1236.32,14.68333333,14.65,3457916.92
26,-1.790787743,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Te: 0.6}, {Element P: 0.1}, {Element Ru: 0.1}]","[Element Cr, Element Si, Element Te, Element P, Element Ru]",-50.38888289,Cr1Si1Te6P1Ru1,3.118,0,4,8,0,"[130.0, 132.0, 160.0, 128.0, 134.0]","[7.23, 12.1, 20.5, 17.0, 8.3]","[122.0, 115.99999999999999, 136.0, 111.00000000000001, 125.0]","[78.4, 37.31, 37.0, 24.93, 65.0]","[0.6659999999999999, 1.3895211, 1.9708759999999999, 0.746607, 1.05]","[24, 14, 52, 15, 44]",136,1.341046713,0.007403988,148.4,32,70.48,0.616020629,0.151393253,16.763,13.27,118,0.624892272,0.004864284,129,25,269.88,0.698411867,0.168092993,42.764,53.47,6.5053322,0.679379287,0.16768088,1.56773841,1.304876,210,0.696145125,0.269537408,40.9,38,140,1.219387755,0.003377903,204.5,33,140,1.219387755,0.003377903,204.5,33,18,0.697530864,0.052318668,5.9,4,"[((3, 'd'), 3), ((3, 's'), 1), ((5, 'p'), 4), ((3, 's'), 2), ((4, 'd'), 5)]",0,-0.239063147,0,1,0.59375,0,0,0.888031519,43.378893,8.6757786,848.2003506,3.59520349,0.433466125,3.4,2.24,37396.38393,1242.93,12.349,12.7,4189278.8
27,-1.55810391,"[{Element Cr: 0.1}, {Element Si: 0.2}, {Element Ni: 0.1}, {Element Te: 0.6}]","[Element Cr, Element Si, Element Ni, Element Te]",-46.36803153,Cr1Si2Ni1Te6,2.537,0,4,10,0,"[130.0, 132.0, 124.0, 160.0]","[7.23, 12.1, 6.6, 20.5]","[122.0, 115.99999999999999, 110.00000000000001, 136.0]","[78.4, 37.31, 51.1, 37.0]","[0.6659999999999999, 1.3895211, 1.156, 1.9708759999999999]","[24, 14, 28, 52]",165,1.039008264,0.010344966,147.8,36,69.855,0.823071556,0.22926029,16.103,13.9,126,0.68707483,0.006352025,128,26,206.985,0.906055814,0.109216908,42.612,41.4,6.22222365,0.63783754,0.131168084,1.64262982,1.304876,177,0.790290147,0.223786268,39.2,38,58.5,0.909270217,0.000541176,205.9,13,58.5,0.909270217,0.000541176,205.9,13,27,0.87654321,0.112426036,6,6,"[((3, 'd'), 3), ((3, 's'), 1), ((3, 'd'), 7), ((5, 'p'), 4)]",0,0.172800544,0,1,0.74,0,0,0.586940914,33.856239,8.46405975,847.9357728,3.298166613,0.030109307,3,3,33354.66558,866.21,11.95333333,9.55,2459672
28,-1.611978575,"[{Element Cr: 0.1}, {Element Si: 0.2}, {Element Te: 0.6}, {Element Ru: 0.1}]","[Element Cr, Element Si, Element Te, Element Ru]",-50.23025878,Cr1Si2Te6Ru1,3.469,1,4,8,0,"[130.0, 132.0, 160.0, 134.0]","[7.23, 12.1, 20.5, 8.3]","[122.0, 115.99999999999999, 136.0, 125.0]","[78.4, 37.31, 37.0, 65.0]","[0.6659999999999999, 1.3895211, 1.9708759999999999, 1.05]","[24, 14, 52, 44]",138,1.253308129,0.007711816,148.8,30,65.415,0.828950936,0.18769492,16.273,13.27,94.5,0.699168556,0.003385529,129.5,20,227.835,0.779839799,0.108291043,44.002,41.4,6.38122365,0.624464408,0.142604901,1.63202982,1.304876,201,0.644909779,0.205613722,40.8,38,37.5,0.7792,0.000199362,207.5,7,37.5,0.7792,0.000199362,207.5,7,18,0.777777778,0.055555556,5.8,4,"[((3, 'd'), 3), ((3, 's'), 1), ((5, 'p'), 4), ((4, 'd'), 5)]",0,-0.239063147,0,1,0.59375,0,0,0.603994509,33.293501,8.32337525,847.9413896,3.276494488,0.033955515,3.5,2.75,36743.12425,1169.5,12.03233333,9.3,2339622.16
29,-1.061362311,"[{Element Cr: 0.1}, {Element Te: 0.6}, {Element P: 0.2}, {Element Ru: 0.1}]","[Element Cr, Element Te, Element P, Element Ru]",-49.6392724,Cr1Te6P2Ru1,3.183,0,4,8,0,"[130.0, 160.0, 128.0, 134.0]","[7.23, 20.5, 17.0, 8.3]","[122.0, 136.0, 111.00000000000001, 125.0]","[78.4, 37.0, 24.93, 65.0]","[0.6659999999999999, 1.9708759999999999, 0.746607, 1.05]","[24, 52, 15, 44]",150,1.1248,0.008716656,148,32,72.765,0.731995065,0.181165692,17.253,13.27,117,0.667324129,0.005195955,128.5,25,282.615,0.642409903,0.172860057,41.526,53.47,6.3270315,0.931484496,0.218538833,1.503447,1.304876,196.5,0.649787308,0.194183813,41,37,148.5,1.072441588,0.003918059,201.5,33,148.5,1.072441588,0.003918059,201.5,33,13.5,0.87654321,0.0304,6,3,"[((3, 'd'), 3), ((5, 'p'), 4), ((3, 's'), 2), ((4, 'd'), 5)]",0,-0.239063147,0,1,0.59375,0,0,0.951046341,35.21305033,8.803262583,594.8125075,3.648734125,0.527505012,3.75,2.1875,34376.41008,789.22,9.399,8.4,4051852.52
30,-1.468724333,"[{Element Cr: 0.2}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Cr, Element Ge, Element Te, Element P]",-49.62455047,Cr2Ge1Te6P1,5.896,0,4,3,0,"[130.0, 137.0, 160.0, 128.0]","[7.23, 13.6, 20.5, 17.0]","[122.0, 121.0, 136.0, 111.00000000000001]","[78.4, 39.43, 37.0, 24.93]","[0.6659999999999999, 1.232712, 1.9708759999999999, 0.746607]","[24, 32, 52, 15]",154.5,0.950796494,0.008398669,148.5,32,64.815,0.643369323,0.112727472,16.806,13.27,114,0.756232687,0.005281133,129.2,25,244.26,0.946987762,0.199714365,44.316,53.47,6.6010995,0.780555504,0.20227736,1.5136575,1.304876,178.5,0.687451451,0.197435389,40.7,37,139.5,1.185686206,0.003664651,203.9,31,139.5,1.185686206,0.003664651,203.9,31,10.5,0.795918367,0.024943311,5.7,2,"[((3, 'd'), 3), ((4, 's'), 1), ((5, 'p'), 4), ((3, 's'), 2)]",0,0,0,1,1,0,0,0.970891734,35.11756533,8.779391333,770.2486144,3.693262,0.489505608,3.25,2.6875,31417.98815,930.42,8.146666667,9.35,1914833.6
31,-1.74336691,"[{Element Cr: 0.2}, {Element Ge: 0.2}, {Element Te: 0.6}]","[Element Cr, Element Ge, Element Te]",-49.11675782,Cr2Ge2Te6,6.19,0,4,3,0,"[130.0, 137.0, 160.0]","[7.23, 13.6, 20.5]","[122.0, 121.0, 136.0]","[78.4, 39.43, 37.0]","[0.6659999999999999, 1.232712, 1.9708759999999999]","[24, 32, 52]",160,0.8475,0.008106226,149.4,30,70.77333333,0.688397289,0.154715263,16.466,13.27,80,1.11,0.00293788,130.2,15,220.8,1.125686437,0.135094334,45.766,41.4,6.959338667,0.697211116,0.171550654,1.562268,1.304876,149.3333333,0.790816327,0.106995885,42.4,28,26.66666667,1.25,0.000128823,207,5,26.66666667,1.25,0.000128823,207,5,10.66666667,1.25,0.03125,5.6,2,"[((3, 'd'), 3), ((4, 's'), 1), ((5, 'p'), 4)]",0,0,0,1,1,0,0,0.706243438,25.03217333,8.344057778,770.0146928,3.301002833,0.037205129,3.333333333,3.555555556,0,0,0,0,0
32,-1.905296355,"[{Element Cr: 0.2}, {Element Si: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}]","[Element Cr, Element Si, Element Ge, Element Te]",-50.08130755,Cr2Si1Ge1Te6,6.2,0,4,3,0,"[130.0, 132.0, 137.0, 160.0]","[7.23, 12.1, 13.6, 20.5]","[122.0, 115.99999999999999, 121.0, 136.0]","[78.4, 37.31, 39.43, 37.0]","[0.6659999999999999, 1.3895211, 1.232712, 1.9708759999999999]","[24, 14, 32, 52]",142.5,1.030803324,0.007331646,148.9,30,61.965,0.691430629,0.126387535,16.316,13.27,91.5,0.898414405,0.003603714,129.7,20,189.48,1.47243668,0.133580742,45.554,41.4,6.10715565,0.667311917,0.124910218,1.57794891,1.304876,183,0.674818597,0.209352325,40.6,38,28.5,0.83933518,0.000119616,206.9,5,28.5,0.83933518,0.000119616,206.9,5,12,1,0.04,5.6,2,"[((3, 'd'), 3), ((3, 's'), 1), ((4, 's'), 1), ((5, 'p'), 4)]",0,0,0,1,1,0,0,0.616473813,33.198016,8.299504,847.9715636,3.321022363,0.029106191,3,3,31396.70411,930.53,8.236666667,8.45,1724988.48
33,-1.724162408,"[{Element Cr: 0.2}, {Element Si: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Cr, Element Si, Element Te, Element P]",-50.68260883,Cr2Si1Te6P1,5.918,0,4,3,0,"[130.0, 132.0, 160.0, 128.0]","[7.23, 12.1, 20.5, 17.0]","[122.0, 115.99999999999999, 136.0, 111.00000000000001]","[78.4, 37.31, 37.0, 24.93]","[0.6659999999999999, 1.3895211, 1.9708759999999999, 0.746607]","[24, 14, 52, 15]",147,1.275718451,0.009031405,148,32,67.065,0.609148167,0.124497341,16.656,13.27,121.5,0.71071483,0.005964502,128.7,25,241.08,1.031808331,0.207898362,44.104,53.47,6.83631315,0.726556174,0.196774351,1.52933841,1.304876,184.5,0.998281446,0.34276644,38.9,38,135,1.255802469,0.003550973,203.8,30,135,1.255802469,0.003550973,203.8,30,10.5,0.795918367,0.024943311,5.7,2,"[((3, 'd'), 3), ((3, 's'), 1), ((5, 'p'), 4), ((3, 's'), 2)]",0,0,0,1,1,0,0,0.927091787,35.33872633,8.834681583,848.2103174,3.705191863,0.481345446,3.25,2.6875,33988.3592,1000.67,8.896666667,9.6,1952290.68
34,-2.09748294,"[{Element Cr: 0.2}, {Element Si: 0.2}, {Element Te: 0.6}]","[Element Cr, Element Si, Element Te]",-51.07611442,Cr2Si2Te6,6.206,0,4,3,0,"[130.0, 132.0, 160.0]","[7.23, 12.1, 20.5]","[122.0, 115.99999999999999, 136.0]","[78.4, 37.31, 37.0]","[0.6659999999999999, 1.3895211, 1.9708759999999999]","[24, 14, 52]",160,1.11,0.009478673,148.4,30,70.77333333,0.727304309,0.170426673,16.166,13.27,106.6666667,0.7775,0.004518288,129.2,20,220.8,1.233278329,0.145900257,45.342,41.4,6.959338667,0.694176929,0.158165413,1.59362982,1.304876,202.6666667,0.813711911,0.287407407,38.8,38,21.33333333,1.25,8.27E-05,206.8,4,21.33333333,1.25,8.27E-05,206.8,4,10.66666667,1.25,0.03125,5.6,2,"[((3, 'd'), 3), ((3, 's'), 1), ((5, 'p'), 4)]",0,0,0,1,1,0,0,0.671390266,25.25333433,8.417778111,847.9932249,3.316909317,0.038740587,3.333333333,3.555555556,12388.74211,241.02,3.22,2.1,56712.96
35,-0.825950016,"[{Element Cr: 0.2}, {Element Te: 0.6}, {Element P: 0.2}]","[Element Cr, Element Te, Element P]",-49.76421138,Cr2Te6P2,5.854,0,4,3,0,"[130.0, 160.0, 128.0]","[7.23, 20.5, 17.0]","[122.0, 136.0, 111.00000000000001]","[78.4, 37.0, 24.93]","[0.6659999999999999, 1.9708759999999999, 0.746607]","[24, 52, 15]",170.6666667,1.118164063,0.011034546,147.6,32,70.77333333,0.813078636,0.141843085,17.146,13.27,133.3333333,0.6956,0.006918281,128.2,25,285.1733333,0.856749067,0.239618315,42.866,53.47,6.959338667,1.119595181,0.280227589,1.465047,1.304876,197.3333333,0.835829072,0.269774182,39,37,138.6666667,1.25,0.003857743,200.8,26,138.6666667,1.25,0.003857743,200.8,26,5.333333333,1.25,0.006920415,5.8,1,"[((3, 'd'), 3), ((5, 'p'), 4), ((3, 's'), 2)]",0,0,0,1,1,0,0,0.973231056,27.17288367,9.057627889,594.7730035,3.813228833,0.59510598,3.666666667,2.888888889,11829.31019,266.16,3.08,3.5,453191.48
36,-1.491831953,"[{Element Nb: 0.1}, {Element Cr: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Nb, Element Cr, Element Ge, Element Te, Element P]",-50.22595423,Nb1Cr1Ge1Te6P1,4.079,0,4,5,0,"[146.0, 130.0, 137.0, 160.0, 128.0]","[10.8, 7.23, 13.6, 20.5, 17.0]","[147.0, 122.0, 121.0, 136.0, 111.00000000000001]","[106.0, 78.4, 39.43, 37.0, 24.93]","[0.917406, 0.6659999999999999, 1.232712, 1.9708759999999999, 0.746607]","[41, 24, 32, 52, 15]",160,0.681640625,0.007008533,150.1,32,65.48,0.564551833,0.11229597,17.163,13.27,174,0.645692958,0.009823323,131.7,36,407.08,0.733419768,0.281417039,47.076,81.07,6.191714,0.829801209,0.183273634,1.5387981,1.304876,182,0.567594493,0.154446758,42.4,37,162,0.973784484,0.003975285,205.1,38,162,0.973784484,0.003975285,205.1,38,10,0.75,0.020710059,5.6,2,"[((4, 'd'), 2), ((3, 'd'), 3), ((4, 's'), 1), ((5, 'p'), 4), ((3, 's'), 2)]",0,-0.381801774,0,1,0.56,0,0,1.116175001,42.14384867,8.428769733,1131.412901,3.538754,0.487095375,3.6,2.64,31417.98815,930.42,8.146666667,9.35,1914833.6
37,-1.6073468,"[{Element Nb: 0.1}, {Element Cr: 0.1}, {Element Ge: 0.2}, {Element Te: 0.6}]","[Element Nb, Element Cr, Element Ge, Element Te]",-49.55903385,Nb1Cr1Ge2Te6,1.728,1,4,5,0,"[146.0, 130.0, 137.0, 160.0]","[10.8, 7.23, 13.6, 20.5]","[147.0, 122.0, 121.0, 136.0]","[106.0, 78.4, 39.43, 37.0]","[0.917406, 0.6659999999999999, 1.232712, 1.9708759999999999]","[41, 24, 32, 52]",148.5,0.641465157,0.006124954,151,30,63.915,0.669760628,0.139447858,16.823,13.27,138,0.742911153,0.006664835,132.7,26,368.955,0.744473403,0.19392043,48.526,69,6.344901,0.717459648,0.167624684,1.5874086,1.304876,139.5,0.608509654,0.078329805,44.1,28,61.5,0.841760857,0.000547166,208.2,12,61.5,0.841760857,0.000547166,208.2,12,10.5,0.795918367,0.024943311,5.5,2,"[((4, 'd'), 2), ((3, 'd'), 3), ((4, 's'), 1), ((5, 'p'), 4)]",0,-0.381801774,0,1,0.56,0,0,0.836471233,32.05845667,8.014614167,1131.148847,3.205932625,0.05501888,3.75,3.1875,0,0,0,0,0
38,-1.777489695,"[{Element Nb: 0.1}, {Element Cr: 0.1}, {Element Si: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}]","[Element Nb, Element Cr, Element Si, Element Ge, Element Te]",-50.53179703,Nb1Cr1Si1Ge1Te6,1.713,1,4,5,0,"[146.0, 130.0, 132.0, 137.0, 160.0]","[10.8, 7.23, 12.1, 13.6, 20.5]","[147.0, 122.0, 115.99999999999999, 121.0, 136.0]","[106.0, 78.4, 37.31, 39.43, 37.0]","[0.917406, 0.6659999999999999, 1.3895211, 1.232712, 1.9708759999999999]","[41, 24, 14, 32, 52]",148,0.723429511,0.006076153,150.5,30,58.68,0.732225352,0.115664143,16.673,13.27,154,0.721411705,0.00792403,132.2,31,358.18,0.910096302,0.220550182,48.314,69,6.1637342,0.628684827,0.129756113,1.60308951,1.304876,186,0.566655105,0.163197712,42.3,38,58,0.798454221,0.000438167,208.1,12,58,0.798454221,0.000438167,208.1,12,12,0.736111111,0.032,5.5,2,"[((4, 'd'), 2), ((3, 'd'), 3), ((3, 's'), 1), ((4, 's'), 1), ((5, 'p'), 4)]",0,-0.381801774,0,1,0.56,0,0,0.750604096,40.22429933,8.044859867,1131.100848,3.24096229,0.048923414,3.4,3.04,31396.70411,930.53,8.236666667,8.45,1724988.48
39,-1.732124338,"[{Element Nb: 0.1}, {Element Cr: 0.1}, {Element Si: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Nb, Element Cr, Element Si, Element Te, Element P]",-51.2688669,Nb1Cr1Si1Te6P1,4.132,0,4,5,0,"[146.0, 130.0, 132.0, 160.0, 128.0]","[10.8, 7.23, 12.1, 20.5, 17.0]","[147.0, 122.0, 115.99999999999999, 136.0, 111.00000000000001]","[106.0, 78.4, 37.31, 37.0, 24.93]","[0.917406, 0.6659999999999999, 1.3895211, 1.9708759999999999, 0.746607]","[41, 24, 14, 52, 15]",160,0.80859375,0.007646321,149.6,32,65.48,0.600673183,0.120041447,17.013,13.27,184,0.626742675,0.011030884,131.2,36,407.08,0.763115788,0.290532954,46.864,81.07,6.5053322,0.74503439,0.182450813,1.55447901,1.304876,204,0.680243176,0.262431976,40.6,38,160,0.9921875,0.003921569,205,38,160,0.9921875,0.003921569,205,38,10,0.75,0.020710059,5.6,2,"[((4, 'd'), 2), ((3, 'd'), 3), ((3, 's'), 1), ((5, 'p'), 4), ((3, 's'), 2)]",0,-0.381801774,0,1,0.56,0,0,1.100385397,42.36500967,8.473001933,1131.397935,3.54829789,0.483539231,3.6,2.64,33988.3592,1000.67,8.896666667,9.6,1952290.68
40,-1.97942352,"[{Element Nb: 0.1}, {Element Cr: 0.1}, {Element Si: 0.2}, {Element Te: 0.6}]","[Element Nb, Element Cr, Element Si, Element Te]",-51.53635114,Nb1Cr1Si2Te6,1.696,1,4,5,0,"[146.0, 130.0, 132.0, 160.0]","[10.8, 7.23, 12.1, 20.5]","[147.0, 122.0, 115.99999999999999, 136.0]","[106.0, 78.4, 37.31, 37.0]","[0.917406, 0.6659999999999999, 1.3895211, 1.9708759999999999]","[41, 24, 14, 52]",156,0.727810651,0.007240627,150,30,61.665,0.793550312,0.147809612,16.523,13.27,160.5,0.634378548,0.008616974,131.7,31,372.135,0.773364091,0.203844975,48.102,69,6.58011465,0.646291484,0.162023801,1.61877042,1.304876,196.5,0.616222831,0.202027854,40.5,38,60,0.92,0.000544218,208,12,60,0.92,0.000544218,208,12,10.5,0.795918367,0.024943311,5.5,2,"[((4, 'd'), 2), ((3, 'd'), 3), ((3, 's'), 1), ((5, 'p'), 4)]",0,-0.381801774,0,1,0.56,0,0,0.837330274,32.27961767,8.069904417,1131.155306,3.217862487,0.058486263,3.75,3.1875,12388.74211,241.02,3.22,2.1,56712.96
41,-0.881367686,"[{Element Nb: 0.1}, {Element Cr: 0.1}, {Element Te: 0.6}, {Element P: 0.2}]","[Element Nb, Element Cr, Element Te, Element P]",-50.39792519,Nb1Cr1Te6P2,4.439,0,4,5,0,"[146.0, 130.0, 160.0, 128.0]","[10.8, 7.23, 20.5, 17.0]","[147.0, 122.0, 136.0, 111.00000000000001]","[106.0, 78.4, 37.0, 24.93]","[0.917406, 0.6659999999999999, 1.9708759999999999, 0.746607]","[41, 24, 52, 15]",168,0.724489796,0.008500578,149.2,32,69.015,0.621490391,0.139146892,17.503,13.27,183,0.603869927,0.011207259,130.7,36,426.915,0.660562833,0.277096489,45.626,81.07,6.1281405,1.113850767,0.238420052,1.4901876,1.304876,192,0.62109375,0.190541781,40.7,37,171,0.898430286,0.004700503,202,38,171,0.898430286,0.004700503,202,38,6,1,0.008264463,5.7,1,"[((4, 'd'), 2), ((3, 'd'), 3), ((5, 'p'), 4), ((3, 's'), 2)]",0,-0.381801774,0,1,0.56,0,0,1.218226846,34.199167,8.54979175,1131.459807,3.590102125,0.595686069,4,2.5,11829.31019,266.16,3.08,3.5,453191.48
